Text,Label 
nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger\nfuck niggers,HATE-SPEECH 
Negerboll,HATE-SPEECH 
ðŸ¤”how will girls unlock their iphone X after taking off their makeup?,HATE-SPEECH 
Apple went full retard,HATE-SPEECH 
the ceo is gay and his product is gay $hit. why do you cry so much?,HATE-SPEECH 
Did he go full retard or half retard? Can't tell,HATE-SPEECH 
Seriously? You decide to attack the most prominent black republican representative? When we have all these other huge issues in our current government. Wow. I always knew Seth was Racist. He's just open about it now I guess.,HATE-SPEECH 
DON'T TAKE ME TO A BLACK DOCTOR,HATE-SPEECH 
Rural Americans black people only voted for Obama because he's blackBen Carson runs for president Black people: NO!Rural Americans: but we thought.......,HATE-SPEECH 
"Lets see. A white privileged, white racist Hollywood comedian who's made his career focus on bashing America and its people who live not according to his lifestyle, thinks he's doing the white race a solid by attack an intelligent, accomplished Black Man who is one of the world best known neurosurgeon. This comedian is a racist asshole.",HATE-SPEECH 
Like this or you'll become gay,HATE-SPEECH 
lmao gay af.,HATE-SPEECH 
FAGGOT LOL,HATE-SPEECH 
They should make a more violent version of this video where the statue is a random black guy,HATE-SPEECH 
This video is sooo racist why is the black guy the only one that needs attention that is a stupid stereo type support your local antifa,HATE-SPEECH 
Ye merd ni ha ye to transgender lag Raha ha ????,HATE-SPEECH 
" If you belong to a particular gender community , it's completely normal.It's the nature that made you like this. But acting like what you're not is really pathetic.Sufi is so desperate to copy those so called western females who just like to yapp with their weird hand gesture.Why are so desperate.",HATE-SPEECH 
Or you are Muslim,HATE-SPEECH 
Ohh Galti se Homophobic Channel par aa gaya ????,HATE-SPEECH 
 Ehe hizra kon hai larki to thik hai kam chala jayega,HATE-SPEECH 
Aba metha,HATE-SPEECH 
 Ye londa hai ya chakka??,HATE-SPEECH 
R@ndi_x_lgbt???????,HATE-SPEECH 
Ye chaka kon hai ??,HATE-SPEECH 
Ye hafe biryani kon hi??????,NORMAL 
You're awesome!,NORMAL 
Thanks for your support yaar.,NORMAL 
"Nice effort, proud of you.",NORMAL 
"Good job, well done!",NORMAL 
Keep it up buddy!,NORMAL 
Bohot badiya presentation tha!,NORMAL 
You're one of the kindest souls I know.,NORMAL 
You look pretty today🎀🎀,NORMAL 
Bhai kya lag rahi hain,NORMAL 
You're so kind hearted,NORMAL 
You have such kind eyes,NORMAL 
Thank you so much for helping me,NORMAL 
You're so sweet,NORMAL 
You tried your best today,NORMAL 
Tumne bohot achcha kiya,NORMAL 
Everything is going to be okay,NORMAL 
Sab thhik ho jayega,NORMAL 
I love you soo much,NORMAL 
Don't worry,NORMAL 
You deserve the best,NORMAL 
I am proud of you,NORMAL 
It's okay take your time,NORMAL 
I'm really glad you're here,NORMAL 
You did your best today,NORMAL 
You matter more than you know,NORMAL 
You are stronger than you know,NORMAL 
You matter to me,NORMAL 
Your feelings are valid ,NORMAL 
You are perfect,NORMAL 
You are so aesthetic ,NORMAL 
Your dressing sense is nice,NORMAL 
That made me smile,NORMAL 
That was thoughtful of you,NORMAL 
So pretty,NORMAL 
I am glad we talked,NORMAL 
We will figure it out,NORMAL 
That sounds nice,NORMAL 
It's fine don't worry,NORMAL 
main tumhe admire karta hu,NORMAL 
Tum best desrve karte ho,NORMAL 
chinta mat karo,NORMAL 
hum tumhare saath hain,NORMAL 
Tumhare aesthetic mast hain,NORMAL 
I am glad you liked it,NORMAL 
Bhaisaab kya lag rahi hain,NORMAL 
Tumhe hasta dekh kar dil Khush ho gaya,NORMAL 
Weather badhiya hain ,NORMAL 
Tumhara idea kaafi useful lag raha hain,NORMAL 
Coffee peene ka mann kar raha hain,NORMAL 
Thoda quick respond karo,NORMAL 
Aaj ka lecture kaafi interesting tha.,NORMAL 
Kal ka match kaafi exciting tha.,NORMAL 
Class thodi boring thi aaj.,NORMAL 
exam ke baad kya plan hain.,NORMAL 
"Tum time pe aa gaye, accha laga",NORMAL 
Yeh movie ka trailer mast hai.,NORMAL 
Aaj traffic thoda zyada tha.,NORMAL 
Tumhara explanation clear tha.,NORMAL 
Tumhara explanation clear tha.,NORMAL 
Kya kar rahi hain,NORMAL 
Kal assignment submit karna hai.,NORMAL 
Lunch ka taste accha tha.,NORMAL 
Yeh song mujhe badhiya hai.,NORMAL 
Aaj gym jaane ka plan hai.,NORMAL 
Tumhara confidence improve ho raha hai.,NORMAL 
You have grown soo much as a person,NORMAL 
Dosa khayegi,NORMAL 
main badminton khelne ja raha hu,NORMAL 
Meeting ka time change ho gaya hai.,NORMAL 
Aaj ka weather thoda cloudy hai.,NORMAL 
Help ke liye thanks,NORMAL 
Yeh app ka interface simple hai.,NORMAL 
Aaj bohot jaldi uth gaya.,NORMAL 
Kyu nahi ho rahi padhai,NORMAL 
Tumhara project kaafi strong lag raha hai.,NORMAL 
Kal exam ka syllabus revise kar liya,NORMAL 
Mereko neend aa rahi hain,NORMAL 
Yeh place kaafi peaceful hai.,NORMAL 
Tumhara suggestion kaam aa gaya.,NORMAL 
Aaj kaafi tired feel ho raha hai.,NORMAL 
Yeh feature kaafi useful hain,NORMAL 
Tumhari presentation slides clean thi.,NORMAL 
Kal friends ke saath bahar ja raha hu,NORMAL 
Kal subah  uthna hain,NORMAL 
Tu kab soyegi,NORMAL 
Tabiyat thik hain,NORMAL 
I hope you ate well,NORMAL 
Don't be sick gurl ,NORMAL 
Get well soon,NORMAL 
Text me when you reach,NORMAL 
Take care,NORMAL 
You are handsome,NORMAL 
I like your music taste,NORMAL 
It's nice seeing you smile ,NORMAL 
You're doing so much better,NORMAL 
The food was amazing,NORMAL 
This place is nice,NORMAL 
Keep going,NORMAL 
Eat well,NORMAL 
Sleep well,NORMAL 
Take it easy,NORMAL 
Things will be okay,NORMAL 
Do you want a cup of coffee ,NORMAL 
Yeah I enjoyed today,NORMAL 
It's nice having you around,NORMAL 
That's good to hear,NORMAL 
I feel better after talking,NORMAL 
It was easy to understand that topic,NORMAL 
That sounds fun,NORMAL 
Do you wanna hang out,NORMAL 
Wanna grab some food,NORMAL 
Are you free today,NORMAL 
Text me when you are free,NORMAL 
I find you pretty,NORMAL 
Do you wanna go out,NORMAL 
Do you want medicines,NORMAL 
I am going to the school today,NORMAL 
Let's go to the gym today,NORMAL 
Do you wanna have some food,NORMAL 
Aaj internet thoda slow chal raha hai bhai,NORMAL 
I prefer simple lifestyle,NORMAL 
Mujhe simple lifestyle pasand hai,NORMAL 
I feel tired today,NORMAL 
Mai aaj thoda tired feel kaar raha hu,NORMAL 
We will go watch a movie tomorrow,NORMAL 
Kaal hum movie dekhne ja rahe hai,NORMAL 
I love coding,NORMAL 
Mujhe code karna pasand hai,NORMAL 
She is a good friend of mine,NORMAL 
Woh mera accha dost hai,NORMAL 
I wake up early in the morning ,NORMAL 
Mai subha jaldi uthta hu,NORMAL 
He is talking on the phone,NORMAL 
Woh phone pe baat kaar raha hai,NORMAL 
Today's class was boring,NORMAL 
Aaj ka class boring tha,NORMAL 
I am going to finish my project today,NORMAL 
Mai aaj aapna project khataam karungi,NORMAL 
I am going to the library,NORMAL 
Mai library ja raha hu,NORMAL 
I am planning my future,NORMAL 
Mai aapna future plan kaar rahi hu,NORMAL 
Mujhe morning walks pasand hai,NORMAL 
Today's match was exciting,NORMAL 
Aaj ka match kaafi exciting tha,NORMAL 
I prefer coffee,NORMAL 
Mujhe coffee achha lagta hai,NORMAL 
She completed her assignment,NORMAL 
Usne aapna homework complete kaarliya,NORMAL 
I am going to play football,NORMAL 
Mai football khelne ja raha hu,NORMAL 
Mai basketballball khelne ja rahi hu,NORMAL 
I hope you are well,NORMAL 
Aaj ka task time pe complete ho gaya.,NORMAL 
Tumhara handwriting kaafi neat hai.,NORMAL 
Main thoda relax kar raha hoon.,NORMAL 
Usne apna kaam time pe finish kiya.,NORMAL 
Mujhe documentaries dekhna pasand hai.,NORMAL 
Aaj bahar thand hai.,NORMAL 
Main apne dost se milne ja raha hoon.,NORMAL 
Uska idea kaafi creative tha.,NORMAL 
Mujhe morning walks pasand hai.,NORMAL 
Main apni diary likh raha hoon.,NORMAL 
Aaj match kaafi exciting tha.,NORMAL 
Main apna future plan kar raha hoon.,NORMAL 
Main aaj thoda busy hoon.,NORMAL 
Kal assignment submit karna hai.,NORMAL 
Mujhe books padhna pasand hai.,NORMAL 
Woh apna laptop use kar raha hai.,NORMAL 
Aaj bahut garmi hai.,NORMAL 
Main subah jogging karta hoon.,NORMAL 
Usne mujhe call kiya tha.,NORMAL 
Mujhe green tea peena pasand hai.,NORMAL 
Hum kal picnic par jaayenge.,NORMAL 
Main apni studies par focus kar raha hoon.,NORMAL 
Aaj class cancel ho gayi.,NORMAL 
Main thoda break le raha hoon.,NORMAL 
Uska handwriting achha hai.,NORMAL 
Mujhe gardening pasand hai.,NORMAL 
Main apni mom ki help kar raha hoon.,NORMAL 
Woh music sun raha hai.,NORMAL 
Aaj ka lecture informative tha.,NORMAL 
Main thoda nervous hoon.,NORMAL 
Usne apna bag pack kar liya.,NORMAL 
Mujhe chess khelna pasand hai.,NORMAL 
Main market ja raha hoon.,NORMAL 
Woh window ke paas baitha hai.,NORMAL 
Aaj breakfast healthy tha.,NORMAL 
Main apna resume update kar raha hoon.,NORMAL 
Mujhe podcasts sunna achha lagta hai.,NORMAL 
Woh online class attend kar raha hai.,NORMAL 
Aaj thoda cloudy weather hai.,NORMAL 
Main apne notes revise kar raha hoon.,NORMAL 
Usne water bottle fill ki.,NORMAL 
Mujhe baking interesting lagti hai.,NORMAL 
Main kal early uthunga.,NORMAL 
Woh apni bike wash kar raha hai.,NORMAL 
Aaj library crowded thi.,NORMAL 
Main apne goals write kar raha hoon.,NORMAL 
Mujhe new places explore karna pasand hai.,NORMAL 
Woh apni keys dhoondh raha hai.,NORMAL 
Aaj presentation rehearsal hai.,NORMAL 
Main thoda excited hoon.,NORMAL 
Uska phone silent par hai.,NORMAL 
Mujhe documentaries pasand hai.,NORMAL 
Main coffee bana raha hoon.,NORMAL 
Woh balcony mein khada hai.,NORMAL 
Aaj dinner simple hoga.,NORMAL 
Main apne desk ko organize kar raha hoon.,NORMAL 
Mujhe sketching achha lagta hai.,NORMAL 
Woh apna email check kar raha hai.,NORMAL 
Aaj thoda headache hai.,NORMAL 
Main apni file print kar raha hoon.,NORMAL 
Usne apna lunch pack kiya.,NORMAL 
Mujhe yoga karna pasand hai.,NORMAL 
Main kal movie dekhunga.,NORMAL 
Woh apne shoes pehen raha hai.,NORMAL 
Aaj meeting short thi.,NORMAL 
Main apni room light off kar raha hoon.,NORMAL 
Mujhe puzzles solve karna pasand hai.,NORMAL 
Woh apni diary padh raha hai.,NORMAL 
Aaj ka traffic manageable tha.,NORMAL 
Main apna password change kar raha hoon.,NORMAL 
Usne apni bike park ki.,NORMAL 
Mujhe writing pasand hai.,NORMAL 
Main thoda music play kar raha hoon.,NORMAL 
Woh apni jacket pehen raha hai.,NORMAL 
Aaj ka workout acha tha.,NORMAL 
Main apni water intake track kar raha hoon.,NORMAL 
Mujhe coding practice karni hai.,NORMAL 
Woh apna alarm set kar raha hai.,NORMAL 
Aaj ka lunch healthy tha.,NORMAL 
Main apni to-do list bana raha hoon.,NORMAL 
Usne apna charger lagaya.,NORMAL 
Mujhe languages seekhna pasand hai.,NORMAL 
Main kal assignment start karunga.,NORMAL 
Woh apna camera clean kar raha hai.,NORMAL 
Aaj ka test easy tha.,NORMAL 
Main apni presentation edit kar raha hoon.,NORMAL 
Mujhe morning silence pasand hai.,NORMAL 
Woh apna notebook carry kar raha hai.,NORMAL 
Aaj thoda windy weather hai.,NORMAL 
Main apne shoes polish kar raha hoon.,NORMAL 
Usne apni glasses pehni.,NORMAL 
Mujhe soft music pasand hai.,NORMAL 
Main apna bag close kar raha hoon.,NORMAL 
Woh apni watch check kar raha hai.,NORMAL 
Aaj ka session productive tha.,NORMAL 
Main apne calendar update kar raha hoon.,NORMAL 
Mujhe learning process enjoy karna hai.,NORMAL 
Woh apni files arrange kar raha hai.,NORMAL 
Main aaj thoda tired feel kar raha hoon.,NORMAL 
I am working on my project right now.,NORMAL 
Kal mujhe school jaldi jaana hai.,NORMAL 
She is reading a very interesting book.,NORMAL 
Mujhe rainy weather bahut pasand hai.,NORMAL 
I forgot my headphones at home.,NORMAL 
Woh apna homework complete kar raha hai.,NORMAL 
I am trying to stay positive.,NORMAL 
Aaj mera mood kaafi achha hai.,NORMAL 
He is learning a new language.,NORMAL 
Main thoda sa rest lena chahta hoon.,NORMAL 
I will call you in the evening.,NORMAL 
Woh apni coffee bana rahi hai.,NORMAL 
I am feeling a bit sleepy.,NORMAL 
Mujhe long walks pasand hai.,NORMAL 
She is watching a documentary.,NORMAL 
Aaj ka din kaafi productive tha.,NORMAL 
I need to finish my assignment.,NORMAL 
Main apni skills improve kar raha hoon.,NORMAL 
He is cleaning his room.,NORMAL 
Mujhe late nights pasand nahi hai.,NORMAL 
I enjoy listening to calm music.,NORMAL 
Woh apni notebook open kar raha hai.,NORMAL 
I am planning my weekend.,NORMAL 
Aaj thoda thakaan feel ho rahi hai.,NORMAL 
She is typing very fast.,NORMAL 
Main apna phone charge kar raha hoon.,NORMAL 
I like to keep things simple.,NORMAL 
Woh apni water bottle le aaya.,NORMAL 
I am learning something new every day.,NORMAL 
Mujhe chocolates bahut pasand hai.,NORMAL 
He is fixing his bicycle.,NORMAL 
Main thoda fresh air lene ja raha hoon.,NORMAL 
I woke up early today.,NORMAL 
Woh apni desk saaf kar raha hai.,NORMAL 
I am checking my emails.,NORMAL 
Aaj lunch kaafi tasty tha.,NORMAL 
She is packing her bag.,NORMAL 
Main apne goals par kaam kar raha hoon.,NORMAL 
I feel motivated today.,NORMAL 
Woh apna pen dhoondh raha hai.,NORMAL 
I like rainy evenings.,NORMAL 
Mujhe silent places pasand hai.,NORMAL 
He is organizing his files.,NORMAL 
Main thoda music sun raha hoon.,NORMAL 
I am revising my notes.,NORMAL 
